screen_name,following,followers,favourites_count,verified
ariasroxana10,179,47,1099,False
raficovill,164,8,410,False
mkrrera20,269,41,345,False
PauletteOcampo,448,679,428,False
xaviierciito,735,172,2013,False
farukmanzur,533,213,4322,False
j0rg3luiss,679,92,104,False
joaocuesta,1209,396,2870,False
ArgenisTumbaco,4448,5482,51774,False
ovalerog,400,324,25382,False
fgavicad,168,71,103,False
Ekaqram,1918,277,3588,False
hugo_salinas_c,172,66,220,False
SusuMeli,1491,449,4211,False
JPierreVincent,456,271,309,False
Tenniscvrj,499,130,1135,False
edbsc83,578,1595,5658,False
NandoRamos93,398,471,1496,False
Cindy_Constante,46,62,140,False
luzmii_ramon,190,201,2552,False
jeffersonbolano,339,67,95,False
LeonorPenafiel1,669,187,4938,False
eddnio86,301,131,1548,False
Abelazo1,1245,881,4218,False
JoseAvilaStagg,792,646,7178,False
barceronald593,518,67,21730,False
jurado45,283,111,1603,False
AlejoValver88,1328,133,1333,False
andrealoorsol,359,454,656,False
RobertoGarcia20,381,244,380,False
hidalgo_fran,125,169,3793,False
RC_DeLaTorre,109,227,572,False
carlyazul2012,993,281,4245,False
gaarenaslange,912,514,8306,False
RicardBZ,245,234,299,False
cardenas_gelo,368,267,1173,False
chowosqui,1965,300,20806,False
AndresBenitesD,339,1204,6185,False
lisseccc,328,224,652,False
jimmysdv,1438,639,1323,False
cesarcarchi,257,382,52051,False
Isaac_Quijano_C,173,36,937,False
Javier_Rodas_Y,317,80,94,False
MessiEcuatoria1,645,18,82,False
MelissaAMogroE,477,360,929,False
Charlly97,2018,341,249,False
luiggizambrano,250,282,1642,False
MariaReneUM,852,236,8284,False
carmita384,567,140,805,False
docfosho,1257,889,3024,False
JhonnAnthony,2213,1542,5358,False
marcofaican,508,291,311,False
juanja1606,336,130,15582,False
lorenacabrerao,186,329,2209,False
alejandrovaras,2445,6661,41452,False
rogaleas,71,166,66,False
joseprozav,470,211,623,False
Alber_Rugel,1780,963,1930,False
barceguillevf,530,404,2901,False
chinorlando,199,553,675,False
carloscabezasr,400,98,1216,False
alexcordova13,2711,874,6786,False
Michelle_Solis_,158,454,4025,False
FUNDACION_ECPLN,20,607,50,False
Ithurdj,2108,939,786,False
Edwin55917869,98,0,1,False
VictorChilan,608,826,6211,False
jlshurtados,118,38,601,False
PabloDelgadoT,431,383,529,False
_PaulMacias,216,273,346,False
isaliss,390,230,2037,False
gimarmal,102,38,671,False
gonzaloflores06,189,749,2186,False
LeninMarquez10,210,30,2952,False
jbayonaf1,825,201,112,False
BetoJairala,492,1896,2367,False
Beckyloli,174,82,904,False
jesyarmijosmkt,71,76,14,False
edisongdm,388,87,397,False
jjaviermelob,266,117,1351,False
estebanjav,55,10,199,False
zerorada1988,149,171,6,False
fcalderon,463,288,766,False
agnezki,31,19,63,False
Chavarria777,3079,661,747,False
denixxitap15,355,72,4987,False
GiselF_4,291,487,907,False
Aabbrraaxxaass,1605,602,1442,False
Julia_Paladines,386,754,1966,False
Eduardo_Matute,422,512,427,False
meylingangeline,12870,22887,54254,False
TephiMJ,50,246,1892,False
IsaacorozcoJIOA,1032,271,42,False
Edward_Monroe,134,89,157,False
Chuly_bby,71,71,127,False
luiszrey,303,24,826,False
melky1982,191,363,5363,False
Juan38922716,38,4,32,False
CarlaFreireC,110,67,317,False
csantanav,837,334,3936,False
Majitoddb,161,849,2671,False
Fumanchu_Ec,420,1343,874,False
LaTite,615,628,4587,False
WILLIANHilfiger,1618,38744,9847,False
SandraTarira,190,92,1308,False
gaabrielatc,789,1228,982,False
oguerra1951,452,17,949,False
MaBelenRiera,286,610,2470,False
BeautyAle,907,446,7624,False
oliveracuna,749,964,6041,False
nestor_sabaq,463,518,15917,False
XpresateEC,96,47,3,False
rafer9,141,125,333,False
MeryElii,233,106,78,False
marioparadar,136,60,1246,False
VeritOalExa86,589,822,499,False
lfquezada,818,223,19,False
Jesusyanezoff,1670,77064,10480,False
alcivarleo,663,525,220,False
KallpaFitness,2118,6705,2004,False
felixpamd,237,194,2427,False
JoffreLeonVeas,547,1033,2540,False
CHONILLOec,27,1056,1133,False
luischicaiza95,85,9,21,False
JGarcia691,225,260,10130,False
zicosb,285,119,1533,False
s_apolog,800,455,903,False
ManuParrales,415,386,2379,False
JorgeRRivera2,541,24,2943,False
Pin_Paolaa,159,167,9614,False
FernandoSinchiN,281,2229,1326,False
elesteban24,385,354,6197,False
_dayanna35,372,555,16285,False
ingenierax2,860,637,1389,False
GuerreroEdisson,835,3349,63,False
genesisvelez93,809,585,8519,False
chocojunkieee,591,2362,13921,False
AngelitoBlue,2242,2719,740,False
ComputacionUcsg,99,48,76,False
aridanielar,105,384,407,False
josernestovv,379,367,271,False
CMSESPOL,493,415,1958,False
gamboaboxing,497,3594,1706,False
ErickForSure,2877,2655,7617,False
MayraOrtiz2,321,32,217,False
JorgeUgarteQ,188,478,1525,False
cast_cab,222,29,1662,False
JulissaMarlemAZ,532,622,433,False
emilyvalencian,129,192,370,False
veronicangeles7,128,19,284,False
dac0sta,293,349,862,False
ChinaSoy_17KD,132,264,1414,False
fbarciona,168,234,510,False
_crisgus_,188,190,317,False
exromero,196,2479,1194,False
xromero_f64,159,318,26731,False
VaLiiTo_Tco,100,63,61,False
paulfreirem,71,29,8,False
LzaLeo,67,32,1162,False
gaferoto,3029,1206,4689,False
Indreidy,507,540,2944,False
ClaudionCampos,221,2728,575,False
JPlayRaces,336,1157,307,False
KlosCalin_091,435,89,3663,False
Ca59382426Laura,128,15,215,False
mdrodriguezr,1502,349,18585,False
ByronOtxoa,391,179,353,False
juantouma,717,257,556,False
John_Mad9,826,197,5666,False
libreActividad,1449,3210,5056,False
girlfriday08,828,295,2162,False
AngellyIsabel,1935,1302,1007,False
DrLuisGarca1,233,92,3329,False
AlexTorres_96,181,5,22,False
aguilerajosem,842,274,2035,False
thalialito,104,88,1129,False
JimPorta,173,138,188,False
gerareee,553,1558,2715,False
kelvin8673,1133,322,5156,False
EloizaOm,472,126,441,False
Esthercita2228,1099,226,198,False
Ecocelalvarado,176,17,13,False
SheccidAndreita,419,309,105,False
Peter19_68,1003,238,365,False
bbarcos3,153,325,1807,False
Drjuanca,828,591,10678,False
FernandoPaulVa2,801,77,27584,False
LuisCalero,658,541,3313,False
edgar0110,338,44,2882,False
lisanartu,67,20,797,False
uhemprende,6,0,13,False
ConsultingSBS,158,806,41,False
lilydecalderon,177,135,38,False
lguevaraaray,180,66,311,False
DColorAcabados,175,140,10,False
JFMoreirac,697,228,4029,False
Piluca984,292,490,2572,False
beadomenech95,584,174,1828,False
Suquexx,50,25,213,False
JordanMiraba,9,2,14,False
DR_SOCOTROCO,1378,1785,1996,False
samanthagreyb,368,59146,1173,False
stan_villacres,808,254,2232,False
Ferazul281,581,310,2912,False
VerdugaLily,13,2,208,False
LelouchV_B,498,589,290,False
pauloordonezf,797,2080,294,False
omarbejarp,81,96,718,False
PaulaMariapaula,529,189,21021,False
MiguelA87020077,65,5,7,False
MayritaRf,87,6,19,False
ron_romero_giu_,80,149,1939,False
pandorakhaizm,83,23,147,False
PanaMcy00,1733,6494,6387,False
toorenlamusic,672,390,5716,False
JuanPHidalgoC,1223,1820,19,False
youdandy,71,20,578,False
MelissaAvilesV,1001,60392,3909,False
LanchiClaudio,211,1,3,False
CesarGuerraT,266,318,438,False
wanchundia,348,215,821,False
JeseniaZamora,91,7,91,False
DomenicaNiama,146,106,750,False
JoseRicard1802,142,28,35,False
Soofi_rg,317,204,2211,False
tartarugafer,103,23,21,False
julioramonr,647,704,518,False
hotdalia69,51,704,36,False
DennisseCazares,99,135,351,False
crisgademi,323,329,996,False
HOLGUINMOLINA,440,104,730,False
andreshurtadow,100,47,48,False
correa_ffcch,138,159,267,False
INESNIETO,282,451,1139,False
medinajonathanf,62,24,1173,False
Rastudillo1971,344,680,662,False
henryPilco0390,48,5,74,False
franciscoalava2,162,54,77,False
koobashii,290,33,471,False
jokecaos,183,105,435,False
ECUADORolimpico,1031,71073,1513,False
michuchavez93,327,330,319,False
karolriverc,73,525,801,False
MarjorieBarzola,855,132,1567,False
centrodelojo,118,119,141,False
iDarioA,57,1714,544,False
jxbenedeti,60,1432,2967,False
erikflores593,155,38,501,False
charlie_heads,24,20,131,False
PabloR_OlayaS,228,280,4165,False
jpscoppiano,185,277,637,False
Alfredopera,156,163,285,False
anthonymen2710,3,37,20,False
ngdiaz8,322,219,1837,False
franklinmunoz48,19,11,25,False
VictorH80271148,76,2,21,False
CarlaCortezV,383,449,307,False
Omar_SegarraB,1603,1213,1270,False
AngelAury2,13,0,10,False
ivanpugan,391,446,10488,False
ECOVITAGROUP,5638,5175,2509,False
csalazar1434,110,96,58,False
lopezsoriano,465,132,575,False
DaniellaM1974,248,203,886,False
deniseguerrero_,739,473,1547,False
allcrisrocev,209,26,280,False
andreita28_1997,329,399,108,False
vasquezchicho14,174,151,1128,False
Eccorpglobal,203,19,31,False
dariomatamoros,34,223,1035,False
chinoindio,512,102,220,False
Alexa814520,249,29,73,False
BillyMeitzner,157,138,506,False
nestoregas,1014,176,1623,False
Luisaugustomon,174,46,530,False
radioantena3pni,263,189,105,False
auroravargas05,90,20,48,False
isralopvill,984,411,82,False
lisbethloor15,176,108,1082,False
aduartesa,1415,516,273,False
chatoce,157,10,517,False
pablonajas,602,555,590,False
Maidey6,89,620,22,False
shurtado24,250,52,62,False
dyanapm,955,5952,458,False
Rubicagv,196,28,359,False
darwin_cali,584,55,1434,False
RominaEsti,524,111,11,False
85Kriz,217,43,42,False
SusyLoor,483,807,2206,False
maniobras_84,327,108,1070,False
michaeljr14,121,256,55,False
ronaldjqs,372,218,21930,False
gardirodriguez,351,531,5443,False
MiaRosalina10,405,347,5985,False
GenesiisBone,582,328,595,False
prisca_2993,368,259,2123,False
GabiRPesantez,494,279,130,False
HenryGVasquez,4015,1874,137,False
ANDRESCORDOVAA,2026,300,96,False
Julio_David,2170,776,2540,False
IrinaRoxanna,395,352,3206,False
cesitarguillin,174,116,148,False
SergioStevenS,205,116,13927,False
Jorgemacher,284,69,336,False
virgihernan2106,209,24,333,False
JandryErick,735,165,40,False
ricardo_cabanil,2271,535,331,False
SEPROLEG1,184,40,161,False
sailorflower,533,574,12143,False
PirotecniayConf,3728,3294,24,False
ChristianJBuri,532,220,11208,False
AndrsOliverJar1,23,7,24,False
jigapolo,2902,689,45310,False
joryanez28,179,142,105,False
Cindy__Macias,19,3,251,False
CMatamorosM,621,620,4562,False
Sol_Solsii,94,427,111,False
ChefRickyG,56,12,128,False
JosueDavilaC,214,302,996,False
nik_1485,424,112,510,False
andres_scania,279,40,26,False
rudyarana,203,5366,2060,False
LuisAlfredoAv13,135,29,719,False
carlos04111974,314,102,35,False
tefipd,399,133,362,False
MaVero_7,2118,424,10498,False
JHONTY21,208,160,62,False
_alepino,146,106,328,False
j1j9v6ch4,87,11,233,False
jAir7Ch,295,353,9056,False
JavierCastro37,1105,688,10470,False
Alecedi89,196,15,186,False
JoseLuisMuoz9,696,241,172,False
Amandigabriela,1689,1778,2444,False
BiologoPipeta,187,329,174,False
LhizIriarte,226,340,550,False
jeffiedu,1127,391,591,False
Broki_RealG,329,573,11096,False
yuseffy_ec,386,328,230,False
SoofiBaquerizo,365,930,1035,False
Carolin83870552,46,5,153,False
dafneh,479,347,4912,False
Felix_Caasanova,153,605,2922,False
ramiro2058,151,2,11,False
jvsportswear,397,1333,177,False
byn_ale,260,117,1267,False
JezzOner,5,211,30,False
luiscornejo24,507,177,5,False
andersonelcat,13,129,6,False
ricartu_sc,171,135,869,False
JCPADILLARE,58,6,255,False
ninoskaluna1,290,47,1071,False
aLeJoToP,582,105,3357,False
Thegoodhec,406,263,2600,False
rigobertoreyesf,258,28,868,False
andrespenafielg,599,645,10843,False
Arturomigrik,175,39,99,False
rgomezbejarano,48,323,3997,False
SMizhqma,14,2,44,False
anievesmora,427,38,884,False
MarcoMo77894695,3,0,0,False
aramirez1979,975,634,1234,False
TattooStudio89,185,132,60,False
CemColectivo,137,37,796,False
GaboVallejoG,443,989,21042,False
edcamposano,181,11115,1254,False
mpradoc,1824,612,20,False
Eduardo_Jr_19,608,287,136,False
harry25284005,91,5,18,False
Kdct4,426,615,616,False
ABA_EC,3042,5189,9471,False
joalbago,885,242,11156,False
Leliix_,1986,882,312,False
GordaHaro,1199,2699,2859,False
willius94,364,242,466,False
genesis_becky,708,445,5090,False
abchristianmt,235,230,78,False
michaeltorero,133,23,227,False
GamexEc,116,58,70,False
dejesgaro,561,751,1260,False
Lancelotmetal,190,238,835,False
MaisaHD,1266,2106,56080,False
LuisanaGMS,338,805,495,False
pauljarrin92,1878,1522,1305,False
aadriipacheco,330,398,40,False
SoyCandy_3,96,761,1700,False
aby_lita,245,61,5049,False
BriggitteNana,60,64,650,False
elwebdeveloper,146,67,41,False
alison_arandi,747,94,649,False
veritoalvav,215,115,1099,False
j10spencer,962,540,4289,False
1527Dunia,26,23,107,False
camilosperanza,1137,1571,6360,False
DenichaSc,177,144,120,False
Ricardinhoe10,70,61,48,False
Miguel_AngelT,531,293,734,False
davidballadare1,203,155,3626,False
CMonserraye,24,1,14,False
tecnifriocenter,474,67,42,False
ELI2287,309,115,193,False
KarenNafre,1245,1492,1771,False
QuindeLuis,2107,423,163,False
DentalPlusEc,381,199,40,False
mililycordova,244,81,1287,False
stefannip99,245,48,1453,False
walgam,325,462,3924,False
sinxcesos,124,7749,135,False
rencoret_fdo,1077,270,1152,False
AlbertoMerchanL,343,1197,143,False
GnRivas,493,1035,9478,False
CDFloresta3,575,120,42,False
moreiraedu76,535,172,487,False
Anakorytha_c,815,231,91,False
andresroche,933,14750,237,False
ValentinaErazoc,78,578,15,False
DeaNRolll,145,58,99,False
Glenduxita,494,1123,251,False
eliochiquito,786,508,2314,False
shirley_c81,355,128,241,False
fornbella69,420,194,3729,False
CarloseduardoMB,369,192,1163,False
MariaLuisaCMBR,797,1679,22156,False
xaviruiza,96,121,1032,False
XinoAlberto,98,43,65,False
cpdiem2191,98,69,2178,False
albmino,233,600,322,False
johnavilac,700,330,1510,False
cardena_gina,35,1,9,False
PatitoAguilarM,112,194,1568,False
RayitoPROficial,570,418,2324,False
jurgendemora24,217,561,5101,False
Geovanny97_06,396,80,1006,False
NorbertoBayo,836,650,1139,False
pablounda1962,180,97,44116,False
CrisPalacios25,329,268,46,False
FanaticoEc_,324,32165,125,False
LoganMois,597,15942,5800,False
AndyPxndy,251,574,9690,False
Cecilia03300405,6,0,20,False
OlonGavino,11,32,4,False
Reyvic13,1394,462,1576,False
Katty_jdb,416,158,87,False
lcdojorgeqd,344,117,1161,False
Johnle0n,280,280,963,False
duquematriz,83,130,5,False
Eduus_,788,570,2578,False
CentroCInnova,600,1892,1930,False
NeyL_AsEnCiO,1448,1654,64,False
Lisylrk,414,292,438,False
Jav_VargasT,1823,509,923,False
tania_marquez,180,305,3794,False
JJAIROJ,1872,500,2,False
AmbarMendozaH,452,199,3449,False
carlospolit91,3555,2483,6461,False
TNaranjoB,583,56,197,False
DianaGardeneira,1500,398,13367,False
jhoselyn_velez,271,34,274,False
AngeloAuad,315,1126,73,False
TaurizStuard,7,0,0,False
bossmediano,263,98,430,False
Stevenluzu,574,623,17666,False
yancornejo1,167,11,373,False
TobirockMena,280,75,1377,False
ShaSteSum,159,149,35,False
Barceahinoa,529,240,26818,False
lilian2109,16,1,5,False
ladyperea2,47,8,5,False
PaulinaM1975,41,244,325,False
innobis_ec,385,4525,1126,False
Bryan_ArmijosCh,1466,338,5749,False
CarlosL64165614,1045,8791,420,False
inNUOvation,252,125,22,False
fundaciontef_ec,1253,5605,8692,False
EmelecBaloncest,179,890,642,False
lexjurista84,135,19,1168,False
gmoncayo74,152,37,304,False
eddy_xav1975,66,43,13,False
samtor84,292,94,206,False
xavierharo2,164,21,22,False
eddygotsalsa,657,965,10383,False
Huacatay2,48,29,7,False
patucho91,728,148,24,False
Gitormentosa,342,409,5279,False
AeromundoAvGeek,360,2384,6305,False
Cristiancmd,512,212,3434,False
andreapepi,799,327,11,False
Gandybala,1029,230,6624,False
Camila_Garcia_B,2861,13065,20180,False
pesantesromi,1568,106,2957,False
paulette87_gp,434,222,140,False
davidchedraui,706,779,1512,False
danicofb,310,389,875,False
dinaurrutiars,139,452,2183,False
felipeG_S_M,125,57,31,False
adrifreiremed,448,49,914,False
RikyJacho,482,639,938,False
fecuador,317,1042,160,False
kimdiaz___,27,24,1534,False
jonathms29,304,352,4823,False
drwagnermoreno,291,285,131,False
aldeasosecuador,1587,3710,1688,False
CristianLeonF,613,9254,48,False
jverasarmiento1,18,1,16,False
enriquemenoscal,3205,1299,5476,False
bustos_ver,150,13,58,False
hiraldaa24,1628,262,5169,False
feffer_tw,333,1483,15381,False
emilybazurto,760,274,956,False
bluenobile,166,141,581,False
JamesPadilla_,173,328,5396,False
PragmaSegurosEC,7,4,2,False
Jor_Wash,30,1421,7416,False
OE_ECUADOR,991,1718,88,False
lavivimunoz,381,124132,967,False
vale_jonass,975,167,40853,False
bn_fielek,436,547,54833,False
ProchileEcuador,1078,1111,654,False
CsarFue,501,4804,5964,False
oskar_ozzy,531,116,16,False
angelcabaldeon,807,139,459,False
Andres_1602,63,66,21,False
JonnyJoszame,52,17,198,False
teresad27,116,13,38,False
GinoGonzalezB,832,575,545,False
SabriPascarelli,82,224,13,False
claudia_alive,933,442,8075,False
LaQueHaceLetras,46,219,66,False
danielrod09,145,10,34,False
chichotrujillo5,3732,106567,24750,False
AuditRInsight,1112,404,1256,False
juanxagutierrez,1814,714,13979,False
CaVCarol,108,422,2342,False
KatieToyaa,204,478,2029,False
Micapla,179,481,458,False
magraziareinoso,183,246,415,False
morales_356,286,795,73,False
mica_milo3,674,109,694,False
fmorenopuerto,63,29,19,False
Cristhianvasquz,476,664,407,False
eventosaraban,1277,292,15,False
willyechmat,2895,590,1334,False
AdrianEscobarce,674,202,530,False
milacarrera93,358,404,8821,False
fa_segarra,2627,723,4538,False
andresnormand,275,397,225,False
Melba_Gando,267,129,206,False
SoyCarlosBailon,624,2996,39260,False
PUNTAHILLS,650,438,159,False
ulbjuan,1496,802,1305,False
rickytob,932,1553,928,False
MelaniePetter,385,630,3788,False
furiazul1984,125,7,333,False
ptigua,309,91,46,False
LaEsquinadeBeto,561,947,1878,False
hsgabo,109,52,197,False
jileonal,1895,546,4827,False
aponce196945,88,12,32,False
wagfierro,66,194,173,False
j_paredes_r,423,288,325,False
paurubiof,547,19584,147343,False
AnVaCha27,307,59,29,False
Mafytap,1170,253,118,False
28Aguirre,998,451,472,False
LzbethPadilla2,231,2265,1845,False
ChadMelian,668,667,4228,False
cortinasyservi1,101,9,1195,False
nvjefferson,231,43,113,False
karlalopeztv,500,524,169,False
MiguelMontalvoB,335,328,1103,False
CCruzMoran,1348,1599,2788,False
fxmoncayoraad,539,298,629,False
nicoleqa_97,75,79,4671,False
Over_Man_,921,168,2062,False
Beltransound,103,31,14,False
manozero007,332,105,7,False
fgsolisz,144,69,87,False
carlasierra65,263,119,1601,False
Ayleenlopez_,347,380,2266,False
JaimeChapilliqu,125,94,1003,False
Marcos_Bonifaz,317,1992,2336,False
alonsoalex92,69,415,127,False
Radamantys80,533,749,16952,False
il_Ricardo,267,171,800,False
reumatologiaec,943,476,1020,False
ErickaThairis,63,18,609,False
leonardosagitar,330,104,8941,False
AlexToapanta,535,218,708,False
jyanez92,20,7,4,False
EvelynChvezT1,64,8,66,False
RICKARDITOO,307,580,6811,False
Darandreaod,185,57,216,False
CostaCaterina,564,3696,11418,False
johaponton27,1167,786,220,False
ChiquiAmpu,605,246,1122,False
avalverdeh,893,371,1588,False
VicentePimienta,307,1522,529,False
DILIASAVERIOB,768,315,3617,False
JGAdum,1275,748,120,False
sabina818,1596,767,3252,False
Anglucat,364,349,138,False
3GarrotazosTv,7609,8224,85756,False
LabClinJairSilv,1271,554,2769,False
Djuank,1049,997,605,False
victorianatalii,324,715,153,False
Alesidenew,2363,2608,24805,False
edrobIes,346,82,5923,False
eudoro69,311,58,163,False
carolinatomala,255,15,3256,False
guillermo_dager,2177,1094,192,False
javitobp,891,220,47,False
jastantonio,546,102,1697,False
GrupoIDIOMAS,341,479,16,False
NegraGranch,93,86,294,False
LqAzul,174,55,1067,False
soldaditos_dios,310,336,146,False
Loco_divino,4797,3998,5712,False
mariolbh,107,117,343,False
HectorDelgado_O,1085,1207,731,False
elmarete,784,754,11868,False
delvallecinthya,501,178,376,False
ricardomtzcasas,240,329,89,False
jimmy_silvaj,613,285,78,False
CafeClub_Lat,2639,6084,8820,False
YuyuDaniela,563,257,441,False
EduardoKenneth,157,145,1224,False
anny_elyza,723,895,1029,False
DrMedinaUrresta,12,12434,11009,False
inamalkriada,1558,3198,6805,False
Lizelena20,10,0,0,False
Gabz_1982,280,198,3244,False
tblreviews,603,682,133,False
PNLconsultores,19,466,126,False
mayetapia,206,518,3147,False
sanchezamanda17,220,154,1287,False
asoexpla,379,273,667,False
jozuma50,230,49,36,False
dismaconstru,23,1,23,False
Martika64730897,57,7,65,False
marleyssubs,4254,9838,1019,False
carlitos_olaya,541,94,1389,False
maxakita_20,784,370,391,False
SamuelEspantoso,157,172,205,False
TengoUnDedito,943,1036,8996,False
JorgeX_MunozQ,511,243,35,False
karenisabelM,914,1224,4109,False
ChalanCriadero,64,0,4,False
Suizo_Pedazos,1338,663,903,False
marjorieStefany,194,204,118,False
zilvy,264,207,1356,False
NestorP_21,447,253,21702,False
ranaca5hotmail,36,11,13,False
DavidBorder,755,151,3223,False
patovasquezg,313,189,369,False
Mick_ecpro,1844,1345,848,False
melstefa,341,48,2002,False
cjunco,463,1233,2836,False
FuerzaDorian1,986,153,863,False
unicasdelaliec,452,1799,6634,False
AnnRoc,537,324,65,False
drfsoria,779,727,20701,False
LuisAlmeidaM,2275,2032,1943,False
patriciaroseroh,111,171,18,False
IvanAlv18_,361,76,1224,False
joselectrico82,970,368,6260,False
rolfi25,288,164,1114,False
alfaluisfrank,938,173,5126,False
linsycoello,1238,745,423,False
veritogilbert,625,105,6,False
playboyjosh,183,1170,3556,False
galomatute,100,134,11,False
axelvi2000,424,217,213,False
vitbaird,47,15,44,False
erwintellez,466,148,12426,False
LuchitoUllauri,288,409,90,False
Vero_Baquerizo,145,136,27,False
DebyCeron,54,119,6240,False
MarcosJMirandaB,138,417,370,False
AniloVargas,24,8,73,False
robertcsemelec,481,502,247,False
irodriguezmori,451,749,1256,False
Zeta_Lopez9,138,342,42007,False
pmpozom,787,366,682,False
bibliouartes,196,538,46,False
PauliSanti10,1211,804,2069,False
DoctorPediatra,1719,5717,318,False
angelpluajama,1579,1165,10187,False
isiluque,555,260,208,False
Mmab98,346,682,34304,False
ayde68,117,58,681,False
Juanito290570,72,7,87,False
jihrec2000samu1,108,4,507,False
Lenin_Tinitana,172,40,167,False
DirDeportesGye,356,885,946,False
nandamdp7,267,477,1335,False
PanaTVec,931,290,234,False
Allison0k,802,393,4544,False
erwin_Ft,2105,319,169,False
andrespizarro_,851,437,317,False
J_TungSan,485,393,67777,False
RocioEspin3,80,25,1641,False
jeim56,72,45,38,False
LuisaMaHeredia,314,912,367,False
analiabermeo,919,702,2004,False
phiso24,447,355,564,False
PenafielMalo,135,144,4114,False
RoloGilbert,163,579,908,False
Caluco95xd,108,75,180,False
andacamo,324,317,219,False
andresopr,236,317,3526,False
HHC_2017,173,43,390,False
KarolaRKotre,1276,320,5972,False
jesus_jesse430,28,1,42,False
eduolveraelman,1270,421,5672,False
uglyfoca,116,98,2271,False
Cesarin3003,572,121,147,False
GeovannyFierro,2036,586,18800,False
FestejosDonaty,540,1173,37,False
Jaden331,463,126,2104,False
Xavier_Camacho,128,22,41,False
jav0987,544,115,100,False
Jparraleszolor1,36,1,78,False
cibarrad,420,194,872,False
Myrokordril,336,208,1651,False
doanke,666,219,1321,False
mariacoque14,1069,452,22771,False
Blankmedinam,1610,1029,347,False
AnthonyAlejoVr,465,662,1393,False
jjferretti,252,690,175,False
JeffoPatrick,102,11,18,False
Gustsimplemente,866,206,2987,False
Jmorante76,51,20,80,False
richardcald50,404,12559,809,False
DianaGonzalezXX,79,32,1307,False
multiventasgye,1905,3274,20,False
isazeballos,372,253,2539,False
CabelloMelina,129,67,3822,False
jcvizuete,194,151,31,False
VDJRoccoso,184,585,186,False
PedroAPR,22,57,56,False
Angiebiank,253,324,860,False
GabyAlcivar7,644,8442,2322,False
shirleysg07,207,106,72,False
PauJaramilloS,306,227,860,False
Maguga90,426,385,2666,False
iamViktorVin,768,365,127,False
danielmejiavila,1193,121,99,False
roll_prince,1682,511,115,False
DanielAguilar41,387,120,96,False
valencalderont,307,487,8356,False
Mr_maquiavelo,573,1645,3629,False
Romin1105,1518,313,7633,False
EdisonRobertoM,301,268,429,False
ccanchig1,240,34,71,False
guillermoverag4,4,1,2,False
RonBautistaNJ,927,1903,10261,False
acciminchia,133,92,3256,False
soysamuelcl,128,46,541,False
Paobarreiro,810,280,7501,False
mariuxi_2010,1389,499,3928,False
Karenruizc_,276,583,4903,False
Xtophrmaldonado,628,302,1413,False
AlexFrancoRod,1533,608,899,False
MarcosVacaEC,1636,1015,5093,False
mavie_nmg,386,24,2819,False
negritabermudez,2360,710,846,False
lorenanobo,1140,539,1215,False
GeoBienes,2472,1906,7,False
rayoazull,325,339,1690,False
cim_fj,460,51,31,False
7Violett,126,49,618,False
ronxav89,565,90,34,False
mbvivas,1045,5033,4747,False
danrobra,486,173,749,False
Chris937567411,307,1,166,False
ValverdVin,425,22,113,False
MarthaMorenoG,46,79,767,False
AngelikMom,177,261,2,False
mini_leyendas,226,221,67,False
LibioRemirez,191,0,3,False
JorgeJavierBon2,56,10,69,False
vrea,1477,433,2250,False
AlbertoRigail,807,1170,759,False
christianplazav,1525,440,1814,False
espae,452,7276,3571,False
FPJP_IESS,3534,482,779,False
Chocoloquiito,78,159,188,False
cxubilla,621,672,1856,False
Marthalopezave,433,95,17,False
jimmy_rta,380,71,982,False
emmalamagister,1496,11922,4576,False
CamaraMaritimaE,458,2324,180,False
OMNIHospital,34,1112,147,False
ViVian184u,180,338,216,False
Jengntx_,291,245,2017,False
gerardwastaken,161,95,16,False
TommyWrightp,273,205,1933,False
LuisBraceroV,926,152,1311,False
MartinYcazaC,2742,3239,4822,False
MarioBustaMor,44,19,68,False
BaironValleP,25530,31485,8093,False
Daniel151280,166,90,1069,False
genesys33,1105,1652,1768,False
MendezNivela,1239,25,117,False
florjacqueline,294,97,84,False
JrGalarza,309,157,935,False
SharonBollorino,166,546,986,False
_gaabbrielaa,290,514,16883,False
CB_Samborondon,732,4681,214,False
luisuarez1965,135,30,193,False
hernanricardo30,103,41,484,False
edithbenalcazar,264,88,77,False
IvanPazmioPina1,22,5,291,False
LineaGris,464,223,30,False
henry_caceresr,249,1022,83021,False
jdejesus_u,313,50,12,False
Jaimerarz1,678,103,8392,False
NayelhiMora,188,1161,9033,False
fcobriz,1491,802,1544,False
mujerymujerEC,1406,1546,2048,False
ivanagallegos,1182,761,10662,False
TeamJohannMundi,564,6305,68314,False
Cathy_domenech,492,207,23,False
Erwin30071979,349,133,382,False
erikitagaibors,325,498,49,False
danilomariduena,154,1356,21569,False
ABGrossana18,3776,7538,18037,False
GalarzaGeovanny,5001,727,5969,False
nando_azul,455,292,442,False
Riscomar,256,95,453,False
psolissanchez,2038,342,40718,False
paullirria,535,166,233,False
gcabezasbsc,562,112,449,False
gats75ec,466,184,2273,False
GiaEspinoza,1188,2214,6339,False
jorgeedaza,124,20,282,False
JimboMlj,2889,534,4480,False
raulexsan,524,188,10551,False
neljomusic,4999,701,40328,False
sin_estigmas,59,13,236,False
Chinex24,260,470,1235,False
julian_mauricio,58638,78026,7452,False
HonestTeaVal,475,163,5910,False
